Date,SPY
2017-01-06,33.609012603759766
2017-01-09,34.11597442626953
2017-01-10,33.792564392089844
2017-01-11,34.1859130859375
2017-01-12,34.26457214355469
2017-01-13,34.31702423095703
2017-01-17,34.177154541015625
2017-01-18,34.255821228027344
2017-01-19,34.27332305908203
2017-01-20,34.850223541259766
2017-01-23,34.68414306640625
2017-01-24,35.05126953125
2017-01-25,35.09496307373047
2017-01-26,35.07748794555664
2017-01-27,35.16489028930664
2017-01-30,35.16489028930664
2017-01-31,35.059993743896484
2017-02-01,34.823997497558594
2017-02-02,34.94637680053711
2017-02-03,35.3397102355957
2017-02-06,35.05126953125
2017-02-07,35.02503967285156
2017-02-08,34.9813346862793
2017-02-09,35.16489028930664
2017-02-10,35.654388427734375
2017-02-13,35.91661834716797
2017-02-14,35.925357818603516
2017-02-15,36.196327209472656
2017-02-16,36.35365676879883
2017-02-17,36.764495849609375
2017-02-21,36.94805145263672
2017-02-22,37.15782928466797
2017-02-23,37.551177978515625
2017-02-24,37.734737396240234
2017-02-27,37.323917388916016
2017-02-28,37.22777557373047
2017-03-01,37.51622772216797
2017-03-02,37.489990234375
2017-03-03,37.31517028808594
2017-03-06,37.21027755737305
2017-03-07,37.23650360107422
2017-03-08,37.24525451660156
2017-03-09,37.096649169921875
2017-03-10,37.30643081665039
2017-03-13,37.21902084350586
2017-03-14,37.402584075927734
2017-03-15,37.62984085083008
2017-03-16,39.9724235534668
2017-03-17,39.911231994628906
2017-03-20,39.53536605834961
2017-03-21,39.19447326660156
2017-03-22,39.150760650634766
2017-03-23,39.290626525878906
2017-03-24,39.028404235839844
2017-03-27,39.19447326660156
2017-03-28,39.0633544921875
2017-03-29,38.914764404296875
2017-03-30,39.05463790893555
2017-03-31,38.99343490600586
2017-04-03,38.99343490600586
2017-04-04,38.9759521484375
2017-04-05,38.88854217529297
2017-04-06,38.61758041381836
2017-04-07,38.71371078491211
2017-04-10,38.62594223022461
2017-04-11,38.775184631347656
2017-04-12,38.78396224975586
2017-04-13,38.62594223022461
2017-04-17,38.88051223754883
2017-04-18,39.08243179321289
2017-04-19,38.7927360534668
2017-04-20,39.091209411621094
2017-04-21,39.003421783447266
2017-04-24,39.363338470458984
2017-04-25,39.25799560546875
2017-04-26,39.23166275024414
2017-04-27,39.30189895629883
2017-04-28,39.468685150146484
2017-05-01,39.54768371582031
2017-05-02,39.617923736572266
2017-05-03,39.4072380065918
2017-05-04,39.91639709472656
2017-05-05,40.012962341308594
2017-05-08,39.99540710449219
2017-05-09,39.92516326904297
2017-05-10,39.96906280517578
2017-05-11,39.64426040649414
2017-05-12,39.57402801513672
2017-05-15,39.78471374511719
2017-05-16,39.758384704589844
2017-05-17,38.827850341796875
2017-05-18,38.775184631347656
2017-05-19,38.8980827331543
2017-05-22,39.178993225097656
2017-05-23,39.11753845214844
2017-05-24,39.35456466674805
2017-05-25,39.67937088012695
2017-05-26,39.732051849365234
2017-05-30,39.872501373291016
2017-05-31,39.84617233276367
2017-06-01,40.197303771972656
2017-06-02,40.083194732666016
2017-06-05,40.31144714355469
2017-06-06,40.0392951965332
2017-06-07,39.854957580566406
2017-06-08,39.872501373291016
2017-06-09,39.53013610839844
2017-06-12,39.37212371826172
2017-06-13,39.48623275756836
2017-06-14,39.33702087402344
2017-06-15,39.2228889465332
2017-06-16,39.58281707763672
2017-06-19,40.14463806152344
2017-06-20,40.24120330810547
2017-06-21,40.67136001586914
2017-06-22,44.15646743774414
2017-06-23,44.72707748413086
2017-06-26,44.648075103759766
2017-06-27,44.5515022277832
2017-06-28,44.65685272216797
2017-06-29,44.068695068359375
2017-06-30,44.01600646972656
2017-07-03,43.3312873840332
2017-07-05,43.419071197509766
2017-07-06,42.8835563659668
2017-07-07,43.322505950927734
2017-07-10,43.55951690673828
2017-07-11,43.78777313232422
2017-07-12,44.28813934326172
2017-07-13,44.20037078857422
2017-07-14,44.38471984863281
2017-07-17,44.44639587402344
2017-07-18,44.455204010009766
2017-07-19,44.939857482910156
2017-07-20,45.05440902709961
2017-07-21,44.76361846923828
2017-07-24,44.72837829589844
2017-07-25,45.089656829833984
2017-07-26,45.089656829833984
2017-07-27,44.455204010009766
2017-07-28,44.323036193847656
2017-07-31,43.99700927734375
2017-08-01,44.199676513671875
2017-08-02,43.85601043701172
2017-08-03,44.261356353759766
2017-08-04,44.023441314697266
2017-08-07,43.741458892822266
2017-08-08,43.265625
2017-08-09,43.23037338256836
2017-08-10,42.38444519042969
2017-08-11,42.5078239440918
2017-08-14,43.04532241821289
2017-08-15,43.0276985168457
2017-08-16,43.39780807495117
2017-08-17,42.780982971191406
2017-08-18,42.84265899658203
2017-08-21,43.08938980102539
2017-08-22,43.406612396240234
2017-08-23,43.239200592041016
2017-08-24,43.34492492675781
2017-08-25,43.38898468017578
2017-08-28,43.38898468017578
2017-08-29,43.574031829833984
2017-08-30,43.8824462890625
2017-08-31,44.34946823120117
2017-09-01,44.60500717163086
2017-09-05,44.87816619873047
2017-09-06,44.948665618896484
2017-09-07,45.5831184387207
2017-09-08,45.45094299316406
2017-09-11,46.252811431884766
2017-09-12,46.49954605102539
2017-09-13,46.52596664428711
2017-09-14,46.51716613769531
2017-09-15,42.94841003417969
2017-09-18,42.587127685546875
2017-09-19,42.33157730102539
2017-09-20,42.26988983154297
2017-09-21,42.26988983154297
2017-09-22,42.43733215332031
2017-09-25,42.26988983154297
2017-09-26,42.22583770751953
2017-09-27,42.43733215332031
2017-09-28,42.36682891845703
2017-09-29,42.6047477722168
2017-10-02,43.00127410888672
2017-10-03,42.90434265136719
2017-10-04,43.08938980102539
2017-10-05,43.09819030761719
2017-10-06,42.6488037109375
2017-10-09,42.613548278808594
2017-10-10,42.64894104003906
2017-10-11,42.71086502075195
2017-10-12,42.66663360595703
2017-10-13,43.0027961730957
2017-10-16,43.22396469116211
2017-10-17,43.515892028808594
2017-10-18,43.86091613769531
2017-10-19,43.65743637084961
2017-10-20,43.56898498535156
2017-10-23,43.62205123901367
2017-10-24,44.21477127075195
2017-10-25,43.96706771850586
2017-10-26,44.36515426635742
2017-10-27,45.01095962524414
2017-10-30,44.83401870727539
2017-10-31,45.02865219116211
2017-11-01,44.798641204833984
2017-11-02,44.480159759521484
2017-11-03,44.39169692993164
2017-11-06,44.5863151550293
2017-11-07,44.665950775146484
2017-11-08,44.710166931152344
2017-11-09,43.56012725830078
2017-11-10,43.630897521972656
2017-11-13,43.701683044433594
2017-11-14,43.52473831176758
2017-11-15,43.18859100341797
2017-11-16,43.52473831176758
2017-11-17,43.29473876953125
2017-11-20,43.36550521850586
2017-11-21,43.0204963684082
2017-11-22,42.976253509521484
2017-11-24,43.35666275024414
2017-11-27,43.24165344238281
2017-11-28,43.35666275024414
2017-11-29,42.92318344116211
2017-11-30,43.40088653564453
2017-12-01,43.887454986572266
2017-12-04,42.817020416259766
2017-12-05,42.45431900024414
2017-12-06,42.83470916748047
2017-12-07,42.92318344116211
2017-12-08,43.878604888916016
2017-12-11,44.64823913574219
2017-12-12,44.57747268676758
2017-12-13,44.27669906616211
2017-12-14,44.40053939819336
2017-12-15,42.728553771972656
2017-12-18,42.20662307739258
2017-12-19,42.30392837524414
2017-12-20,42.374698638916016
2017-12-21,41.826210021972656
2017-12-22,41.8969841003418
2017-12-26,41.95890426635742
2017-12-27,41.91468811035156
2017-12-28,42.03853988647461
2017-12-29,41.826210021972656
2018-01-02,41.25120162963867
2018-01-03,42.20662307739258
2018-01-04,42.62240219116211
2018-01-05,42.87895202636719
2018-01-08,43.33012008666992
2018-01-09,43.56990051269531
2018-01-10,43.3390007019043
2018-01-11,43.47221755981445
2018-01-12,43.96955108642578
2018-01-16,44.040592193603516
2018-01-17,44.64450454711914
2018-01-18,44.60897445678711
2018-01-19,44.91981506347656
2018-01-22,45.03525924682617
2018-01-23,45.39938735961914
2018-01-24,45.69245147705078
2018-01-25,45.82565689086914
2018-01-26,46.84697723388672
2018-01-29,46.12761688232422
2018-01-30,45.257286071777344
2018-01-31,45.81679153442383
2018-02-01,45.8523063659668
2018-02-02,44.520172119140625
2018-02-05,42.708465576171875
2018-02-06,43.871864318847656
2018-02-07,43.40117263793945
2018-02-08,41.59833908081055
2018-02-09,42.38873291015625
2018-02-12,42.76173782348633
2018-02-13,43.063690185546875
2018-02-14,43.916263580322266
2018-02-15,44.97309875488281
2018-02-16,45.03525924682617
2018-02-20,44.30702209472656
2018-02-21,43.89850616455078
2018-02-22,44.040592193603516
2018-02-23,44.848758697509766
2018-02-26,45.44378662109375
2018-02-27,45.053016662597656
2018-02-28,44.9997444152832
2018-03-01,44.14716339111328
2018-03-02,44.688907623291016
2018-03-05,45.550357818603516
2018-03-06,45.73686599731445
2018-03-07,45.93223571777344
2018-03-08,46.296356201171875
2018-03-09,47.042354583740234
2018-03-12,46.98017883300781
2018-03-13,46.69599914550781
2018-03-14,46.46509552001953
2018-03-15,46.50950241088867
2018-03-16,46.42068862915039
2018-03-19,46.136505126953125
2018-03-20,41.78484344482422
2018-03-21,41.75819396972656
2018-03-22,40.7546501159668
2018-03-23,39.77774429321289
2018-03-26,41.27861785888672
2018-03-27,40.30172348022461
2018-03-28,39.94648361206055
2018-03-29,40.63032150268555
2018-04-02,39.97311782836914
2018-04-03,39.86656188964844
2018-04-04,40.417171478271484
2018-04-05,40.81681442260742
2018-04-06,39.81326675415039
2018-04-09,39.87544250488281
2018-04-10,40.69247055053711
2018-04-11,40.505985260009766
2018-04-12,40.74577331542969
2018-04-13,40.92338562011719
2018-04-16,41.06606674194336
2018-04-17,41.61004638671875
2018-04-18,41.98459243774414
2018-04-19,41.75273132324219
2018-04-20,41.22658920288086
2018-04-23,40.84312438964844
2018-04-24,40.60234069824219
2018-04-25,40.79854965209961
2018-04-26,40.985809326171875
2018-04-27,40.60234069824219
2018-04-30,40.72719192504883
2018-05-01,40.97690200805664
2018-05-02,40.584510803222656
2018-05-03,40.18321228027344
2018-05-04,40.76286697387695
2018-05-07,41.08390808105469
2018-05-08,40.96797180175781
2018-05-09,41.5387077331543
2018-05-10,41.8508186340332
2018-05-11,41.75273132324219
2018-05-14,41.75273132324219
2018-05-15,41.74382400512695
2018-05-16,41.6724739074707
2018-05-17,41.50304412841797
2018-05-18,41.30685806274414
2018-05-21,42.100521087646484
2018-05-22,41.3514289855957
2018-05-23,41.82406997680664
2018-05-24,41.43170166015625
2018-05-25,41.91325759887695
2018-05-29,41.25334167480469
2018-05-30,41.95783615112305
2018-05-31,41.66355514526367
2018-06-01,42.22536849975586
2018-06-04,42.1986198425293
2018-06-05,42.0291862487793
2018-06-06,42.58207321166992
2018-06-07,42.51966094970703
2018-06-08,42.96554946899414
2018-06-11,42.974456787109375
2018-06-12,43.20632553100586
2018-06-13,43.045814514160156
2018-06-14,40.93229293823242
2018-06-15,41.271175384521484
2018-06-18,41.485198974609375
2018-06-19,41.262271881103516
2018-06-20,38.18565368652344
2018-06-21,38.435340881347656
2018-06-22,39.32710647583008
2018-06-25,39.48763656616211
2018-06-26,39.60356140136719
2018-06-27,38.74746322631836
2018-06-28,39.09525680541992
2018-06-29,39.29145050048828
2018-07-02,40.085121154785156
2018-07-03,39.88002014160156
2018-07-05,40.49533462524414
2018-07-06,41.021488189697266
2018-07-09,41.6724739074707
2018-07-10,41.904335021972656
2018-07-11,42.483985900878906
2018-07-12,42.93878173828125
2018-07-13,43.36684036254883
2018-07-16,43.38473892211914
2018-07-17,43.778656005859375
2018-07-18,43.545894622802734
2018-07-19,43.36683654785156
2018-07-20,43.438453674316406
2018-07-23,43.572750091552734
2018-07-24,43.572750091552734
2018-07-25,43.823429107666016
2018-07-26,43.751800537109375
2018-07-27,43.53694152832031
2018-07-30,42.731204986572266
2018-07-31,42.68643569946289
2018-08-01,42.390987396240234
2018-08-02,42.88338851928711
2018-08-03,43.39369583129883
2018-08-06,43.572750091552734
2018-08-07,43.40264129638672
2018-08-08,43.32208251953125
2018-08-09,43.45634841918945
2018-08-10,43.25940704345703
2018-08-13,42.981876373291016
2018-08-14,43.178829193115234
2018-08-15,42.82967758178711
2018-08-16,43.06245040893555
2018-08-17,43.29521942138672
2018-08-20,43.34892272949219
2018-08-21,43.339988708496094
2018-08-22,43.68913650512695
2018-08-23,43.83238220214844
2018-08-24,44.100955963134766
2018-08-27,44.16363525390625
2018-08-28,43.545894622802734
2018-08-29,43.769710540771484
2018-08-30,43.31312561035156
2018-08-31,43.492164611816406
2018-09-04,43.492164611816406
2018-09-05,43.00873565673828
2018-09-06,42.713287353515625
2018-09-07,42.80281448364258
2018-09-10,43.74285125732422
2018-09-11,43.796566009521484
2018-09-12,44.17257308959961
2018-09-13,43.83238220214844
2018-09-14,44.092010498046875
2018-09-17,44.02933883666992
2018-09-18,43.895050048828125
2018-09-19,44.2531623840332
2018-09-20,45.14841842651367
2018-09-21,45.74825668334961
2018-09-24,45.873600006103516
2018-09-25,46.30332565307617
2018-09-26,46.22275161743164
2018-09-27,46.276451110839844
2018-09-28,46.16007995605469
2018-10-01,46.37493896484375
2018-10-02,44.96936798095703
2018-10-03,44.53963851928711
2018-10-04,44.28895950317383
2018-10-05,44.1815185546875
2018-10-08,44.190494537353516
2018-10-09,43.751800537109375
2018-10-10,42.435760498046875
2018-10-11,41.88069152832031
2018-10-12,42.41786193847656
2018-10-15,42.354942321777344
2018-10-16,43.352684020996094
2018-10-17,43.02009963989258
2018-10-18,42.58864974975586
2018-10-19,42.77740478515625
2018-10-22,43.09202194213867
2018-10-23,43.136959075927734
2018-10-24,42.031333923339844
2018-10-25,43.109989166259766
2018-10-26,42.53471374511719
2018-10-29,42.26504898071289
2018-10-30,43.65830612182617
2018-10-31,43.90099334716797
2018-11-01,43.67626953125
2018-11-02,43.892005920410156
2018-11-05,44.06279373168945
2018-11-06,44.2695426940918
2018-11-07,45.17740249633789
2018-11-08,45.3302001953125
2018-11-09,45.492000579833984
2018-11-12,44.24256896972656
2018-11-13,44.503238677978516
2018-11-14,43.90099334716797
2018-11-15,45.50997543334961
2018-11-16,45.99536895751953
2018-11-19,44.53919982910156
2018-11-20,43.44257354736328
2018-11-21,43.70323944091797
2018-11-23,43.77515411376953
2018-11-26,43.3796501159668
2018-11-27,42.64257049560547
2018-11-28,43.31672668457031
2018-11-29,43.056053161621094
2018-11-30,43.82908630371094
2018-12-03,44.79088592529297
2018-12-04,43.820091247558594
2018-12-06,41.95942306518555
2018-12-07,41.348201751708984
2018-12-10,41.950439453125
2018-12-11,41.76167678833008
2018-12-12,42.53471374511719
2018-12-13,42.45381164550781
2018-12-14,41.887516021728516
2018-12-17,41.105499267578125
2018-12-18,41.21335983276367
2018-12-19,41.75267791748047
2018-12-20,41.56392288208008
2018-12-21,39.550437927246094
2018-12-24,38.37291717529297
2018-12-26,40.080780029296875
2018-12-27,40.42236328125
2018-12-28,40.28752136230469
2018-12-31,40.58415985107422
2019-01-02,40.6470832824707
2019-01-03,40.25156784057617
2019-01-04,41.98640060424805
2019-01-07,42.65155792236328
2019-01-08,43.0380744934082
2019-01-09,42.94818115234375
2019-01-10,42.98413848876953
2019-01-11,43.406612396240234
2019-01-14,43.30774688720703
2019-01-15,43.65969467163086
2019-01-16,43.370914459228516
2019-01-17,43.84016036987305
2019-01-18,44.462852478027344
2019-01-22,44.16505432128906
2019-01-23,44.4357795715332
2019-01-24,44.39968490600586
2019-01-25,44.9411506652832
2019-01-28,44.6884651184082
2019-01-29,44.769676208496094
2019-01-30,45.446502685546875
2019-01-31,45.329185485839844
2019-02-01,45.85260009765625
2019-02-04,46.05113220214844
2019-02-05,46.240657806396484
2019-02-06,46.25869369506836
2019-02-07,45.32017135620117
2019-02-08,46.05113220214844
2019-02-11,46.23162841796875
2019-02-12,46.222599029541016
2019-02-13,46.403079986572266
2019-02-14,46.45722579956055
2019-02-15,46.67381286621094
2019-02-19,46.944541931152344
2019-02-20,46.71892166137695
2019-02-21,47.0257682800293
2019-02-22,47.35967254638672
2019-02-25,47.43186569213867
2019-02-26,47.467952728271484
2019-02-27,47.26942825317383
2019-02-28,47.04380798339844
2019-03-01,47.38672637939453
2019-03-04,46.96259307861328
2019-03-05,47.25138473510742
2019-03-06,47.24234390258789
2019-03-07,47.44990158081055
2019-03-08,47.62137222290039
2019-03-11,47.5221061706543
2019-03-12,47.648433685302734
2019-03-13,47.883087158203125
2019-03-14,47.87404251098633
2019-03-15,47.774776458740234
2019-03-18,48.24403762817383
2019-03-19,48.767459869384766
2019-03-20,47.504051208496094
2019-03-21,48.767459869384766
2019-03-22,47.62137222290039
2019-03-25,47.594303131103516
2019-03-26,48.08161544799805
2019-03-27,47.657474517822266
2019-03-28,48.00038528442383
2019-03-29,48.46965408325195
2019-04-01,49.25476837158203
2019-04-02,48.8667106628418
2019-04-03,48.78551483154297
2019-04-04,48.56891632080078
2019-04-05,48.668190002441406
2019-04-08,48.478675842285156
2019-04-09,48.577945709228516
2019-04-10,48.92240905761719
2019-04-11,48.75923156738281
2019-04-12,49.40283203125
2019-04-15,49.52068328857422
2019-04-16,49.48440933227539
2019-04-17,49.384708404541016
2019-04-18,49.42095947265625
2019-04-22,49.51161193847656
2019-04-23,49.80168533325195
2019-04-24,50.019229888916016
2019-04-25,49.86513900756836
2019-04-26,50.22772979736328
2019-04-29,49.9285888671875
2019-04-30,50.155208587646484
2019-05-01,49.7473030090332
2019-05-02,49.49348449707031
2019-05-03,49.66571807861328
2019-05-06,49.7201042175293
2019-05-07,48.94960021972656
2019-05-08,48.94053268432617
2019-05-09,49.17622756958008
2019-05-10,49.53881072998047
2019-05-13,48.43291473388672
2019-05-14,49.06743621826172
2019-05-15,49.45722579956055
2019-05-16,49.52974319458008
2019-05-17,49.40283203125
2019-05-20,48.641395568847656
2019-05-21,49.10369873046875
2019-05-22,49.13090515136719
2019-05-23,48.11564636230469
2019-05-24,47.83462905883789
2019-05-28,46.9100341796875
2019-05-29,46.85563659667969
2019-05-30,46.882835388183594
2019-05-31,45.86758804321289
2019-06-03,45.541259765625
2019-06-04,47.154781341552734
2019-06-05,47.227291107177734
2019-06-06,47.67146682739258
2019-06-07,48.27880096435547
2019-06-10,48.958656311035156
2019-06-11,48.89521026611328
2019-06-12,48.605140686035156
2019-06-13,48.804569244384766
2019-06-14,48.29694747924805
2019-06-17,48.160972595214844
2019-06-18,47.952491760253906
2019-06-19,47.753055572509766
2019-06-20,51.659950256347656
2019-06-21,50.8713264465332
2019-06-24,51.43333053588867
2019-06-25,50.82600402832031
2019-06-26,51.3608283996582
2019-06-27,51.460540771484375
2019-06-28,51.64183044433594
2019-07-01,52.584556579589844
2019-07-02,52.99247360229492
2019-07-03,53.35506057739258
2019-07-05,53.73578643798828
2019-07-08,53.962398529052734
2019-07-09,54.025848388671875
2019-07-10,54.52442932128906
2019-07-11,54.37937927246094
2019-07-12,54.216209411621094
2019-07-15,53.962398529052734
2019-07-16,53.343502044677734
2019-07-17,52.779205322265625
2019-07-18,52.89753341674805
2019-07-19,52.36964797973633
2019-07-22,52.42426681518555
2019-07-23,52.287742614746094
2019-07-24,52.888431549072266
2019-07-25,53.05225372314453
2019-07-26,53.24338912963867
2019-07-29,52.842933654785156
2019-07-30,52.324134826660156
2019-07-31,51.24107360839844
2019-08-01,50.85881805419922
2019-08-02,50.822410583496094
2019-08-05,48.92930603027344
2019-08-06,49.1113395690918
2019-08-07,48.54705047607422
2019-08-08,49.73934555053711
2019-08-09,49.056739807128906
2019-08-12,48.465126037597656
2019-08-13,49.120445251464844
2019-08-14,47.61870193481445
2019-08-15,47.86443328857422
2019-08-16,48.774593353271484
2019-08-19,49.0294189453125
2019-08-20,48.219398498535156
2019-08-21,48.45603942871094
2019-08-22,48.410518646240234
2019-08-23,46.94520568847656
2019-08-26,47.44578170776367
2019-08-27,47.68241500854492
2019-08-28,47.28194808959961
2019-08-29,47.473079681396484
2019-08-30,47.38206100463867
2019-09-03,47.22734069824219
2019-09-04,48.210296630859375
2019-09-05,49.00212860107422
2019-09-06,48.38322448730469
2019-09-09,49.63922119140625
2019-09-10,50.485652923583984
2019-09-11,51.23196029663086
2019-09-12,49.04762649536133
2019-09-13,48.920204162597656
2019-09-16,48.36502456665039
2019-09-17,48.11928176879883
2019-09-18,47.83713912963867
2019-09-19,48.57434844970703
2019-09-20,48.665367126464844
2019-09-23,49.16594696044922
2019-09-24,48.55615234375
2019-09-25,49.00212860107422
2019-09-26,49.1113395690918
2019-09-27,49.22965621948242
2019-09-30,50.08518981933594
2019-10-01,48.965721130371094
2019-10-02,48.37412643432617
2019-10-03,49.02032470703125
2019-10-04,50.185306549072266
2019-10-07,49.875858306884766
2019-10-08,49.19325256347656
2019-10-09,49.851470947265625
2019-10-10,50.72910690307617
2019-10-11,52.00899124145508
2019-10-14,51.615882873535156
2019-10-15,51.515323638916016
2019-10-16,51.08564758300781
2019-10-17,50.33599853515625
2019-10-18,49.86975860595703
2019-10-21,50.40000915527344
2019-10-22,49.46751403808594
2019-10-23,49.48579025268555
2019-10-24,49.60463333129883
2019-10-25,49.522361755371094
2019-10-28,49.9520378112793
2019-10-29,50.098304748535156
2019-10-30,50.144020080566406
2019-10-31,49.81490707397461
2019-11-01,50.281166076660156
2019-11-04,50.69254684448242
2019-11-05,50.8936653137207
2019-11-06,50.92109680175781
2019-11-07,51.17707061767578
2019-11-08,51.643310546875
2019-11-11,51.58845901489258
2019-11-12,51.7347412109375
2019-11-13,51.3873405456543
2019-11-14,51.27763748168945
2019-11-15,51.57931900024414
